id,device_id,temperature,gas,severity,risk_score,allocation,fog_latency,cloud_latency,bandwidth_bytes,sla_violation,timestamp
2184,esp38,36.0,770,WARNING,0.74,FOG_AND_CLOUD,6.1807169986423105,,0,0,1771970894.1402297
2185,esp28,36.0,465,NORMAL,0.561,CLOUD_EXECUTION,6.564470999364858,,0,0,1771970894.149188
2186,esp39,43.0,487,NORMAL,0.63,CLOUD_EXECUTION,6.635886998992646,,0,0,1771970894.1582868
2187,esp21,29.0,765,WARNING,0.681,FOG_AND_CLOUD,6.18873300118139,,0,0,1771970894.1668448
2188,esp27,25.0,381,NORMAL,0.423,CLOUD_EXECUTION,6.987957000092138,,0,0,1771970894.1756449
2189,esp32,31.0,695,WARNING,0.656,FOG_AND_CLOUD,6.171270999402623,,0,0,1771970894.1845665
2190,esp35,31.0,275,NORMAL,0.409,CLOUD_EXECUTION,6.257820001337677,,0,0,1771970894.193369
2191,esp46,45.0,528,WARNING,0.67,FOG_AND_CLOUD,6.580515000678133,,0,0,1771970894.202398
2192,esp34,43.0,505,WARNING,0.64,FOG_AND_CLOUD,6.015200999172521,,0,0,1771970894.2108428
2193,esp40,29.0,498,NORMAL,0.524,CLOUD_EXECUTION,6.252922999919974,,0,0,1771970894.2200537
2194,esp45,41.0,583,WARNING,0.67,FOG_AND_CLOUD,6.064009001420345,,0,0,1771970894.2287197
2195,esp41,29.0,364,NORMAL,0.445,CLOUD_EXECUTION,6.062807000489556,,0,0,1771970894.2371438
2196,esp29,41.0,288,NORMAL,0.497,CLOUD_EXECUTION,7.508561999202357,,0,0,1771970894.2470653
2197,esp43,41.0,335,NORMAL,0.524,CLOUD_EXECUTION,6.173278999995091,,0,0,1771970894.2556965
2198,esp47,25.0,603,WARNING,0.554,FOG_AND_CLOUD,6.072817001040676,,0,0,1771970894.2642546
2199,esp23,35.0,278,NORMAL,0.443,CLOUD_EXECUTION,6.076734998714528,,0,0,1771970894.2726943
2200,esp31,37.0,403,NORMAL,0.532,CLOUD_EXECUTION,6.67583899848978,,0,0,1771970894.3207738
2201,esp3,31.0,765,WARNING,0.697,FOG_AND_CLOUD,24.177830999178695,,0,0,1771970894.8205926
2202,esp1,42.0,779,CRITICAL,0.793,FOG_EXECUTION,15.348244000051636,,0,0,1771970894.852473
2203,esp7,36.0,527,WARNING,0.597,FOG_AND_CLOUD,7.612780000272323,,0,0,1771970894.8629298
2204,esp9,43.0,681,CRITICAL,0.743,FOG_EXECUTION,6.479854000644991,,0,0,1771970894.8718255
2205,esp15,33.0,574,WARNING,0.601,FOG_AND_CLOUD,6.346283000311814,,0,0,1771970894.8808084
2206,esp22,32.0,472,NORMAL,0.533,CLOUD_EXECUTION,6.302773999777855,,0,0,1771970894.8898351
2207,esp10,35.0,381,NORMAL,0.503,CLOUD_EXECUTION,6.389519001459121,,0,0,1771970894.8990736
2208,esp17,45.0,371,NORMAL,0.578,CLOUD_EXECUTION,6.271603000641335,,0,0,1771970894.9078503
2209,esp2,40.0,649,CRITICAL,0.701,FOG_EXECUTION,6.137316000604187,,0,0,1771970894.9164736
2210,esp14,41.0,747,CRITICAL,0.766,FOG_EXECUTION,6.851558999187546,,0,0,1771970894.9260614
2211,esp36,36.0,677,WARNING,0.685,FOG_AND_CLOUD,6.412710999939009,,0,0,1771970894.9352872
2212,esp5,35.0,718,WARNING,0.701,FOG_AND_CLOUD,6.181090000609402,,0,0,1771970894.9440444
2213,esp8,37.0,742,WARNING,0.731,FOG_AND_CLOUD,6.149109000034514,,0,0,1771970894.952793
2214,esp4,26.0,554,WARNING,0.533,FOG_AND_CLOUD,6.065530000341823,,0,0,1771970894.961836
2215,esp48,37.0,523,WARNING,0.603,FOG_AND_CLOUD,6.19994999942719,,0,0,1771970894.970488
2216,esp13,42.0,779,CRITICAL,0.793,FOG_EXECUTION,6.040137999661965,,0,0,1771970894.9791453
2217,esp6,33.0,784,WARNING,0.724,FOG_AND_CLOUD,6.192069000462652,,0,0,1771970894.9880078
2218,esp12,25.0,711,WARNING,0.617,FOG_AND_CLOUD,6.139443999927607,,0,0,1771970894.9973416
2219,esp19,31.0,617,WARNING,0.61,FOG_AND_CLOUD,7.20893600009731,,0,0,1771970895.0072556
2220,esp30,39.0,651,CRITICAL,0.694,FOG_EXECUTION,6.12359499973536,,0,0,1771970895.0158412
2221,esp24,43.0,360,NORMAL,0.555,CLOUD_EXECUTION,7.30306900004507,,0,0,1771970895.0257044
2222,esp18,26.0,259,NORMAL,0.36,CLOUD_EXECUTION,6.146767000245745,,0,0,1771970895.034499
2223,esp11,45.0,415,NORMAL,0.603,CLOUD_EXECUTION,6.160077999084024,,0,0,1771970895.0432498
2224,esp49,31.0,717,WARNING,0.669,FOG_AND_CLOUD,6.094442000176059,,0,0,1771970895.0518498
2225,esp42,33.0,696,WARNING,0.672,FOG_AND_CLOUD,6.092359999456676,,0,0,1771970895.0608058
2226,esp33,33.0,789,WARNING,0.727,FOG_AND_CLOUD,6.9496970008913195,,0,0,1771970895.0702019
2227,esp44,36.0,609,WARNING,0.645,FOG_AND_CLOUD,6.195568999828538,,0,0,1771970895.0788314
2228,esp37,36.0,768,WARNING,0.738,FOG_AND_CLOUD,6.156552999527776,,0,0,1771970895.0873892
2229,esp25,27.0,300,NORMAL,0.392,CLOUD_EXECUTION,6.29548100005195,,0,0,1771970895.0965822
2230,esp20,45.0,767,CRITICAL,0.81,FOG_EXECUTION,6.305536000581924,,0,0,1771970895.105385
2231,esp50,38.0,414,NORMAL,0.547,CLOUD_EXECUTION,9.583253999153385,,0,0,1771970895.1178353
2232,esp26,29.0,416,NORMAL,0.476,CLOUD_EXECUTION,6.712022999636247,,0,0,1771970895.1277664
2233,esp16,41.0,734,CRITICAL,0.758,FOG_EXECUTION,6.387855999491876,,0,0,1771970895.136819
2234,esp21,39.0,585,WARNING,0.655,FOG_AND_CLOUD,6.1855179992562626,,0,0,1771970895.1457937
2235,esp39,25.0,741,WARNING,0.635,FOG_AND_CLOUD,6.221900999662466,,0,0,1771970895.1544528
2236,esp28,25.0,458,NORMAL,0.469,CLOUD_EXECUTION,6.390860999090364,,0,0,1771970895.1636426
2237,esp27,40.0,526,WARNING,0.629,FOG_AND_CLOUD,6.574468001417699,,0,0,1771970895.1727083
2238,esp32,45.0,417,NORMAL,0.605,CLOUD_EXECUTION,6.5727849996619625,,0,0,1771970895.1818213
2239,esp35,39.0,621,CRITICAL,0.676,FOG_EXECUTION,6.273450000662706,,0,0,1771970895.190517
2240,esp38,43.0,629,CRITICAL,0.713,FOG_EXECUTION,6.286241999987396,,0,0,1771970895.2003355
2241,esp46,39.0,785,CRITICAL,0.772,FOG_EXECUTION,6.307472000116832,,0,0,1771970895.2096567
2242,esp40,37.0,428,NORMAL,0.547,CLOUD_EXECUTION,7.682619001570856,,0,0,1771970895.2200928
2243,esp34,26.0,550,WARNING,0.531,FOG_AND_CLOUD,7.532804000220494,,0,0,1771970895.231764
2244,esp45,43.0,742,CRITICAL,0.779,FOG_EXECUTION,6.278189001022838,,0,0,1771970895.2405403
2245,esp29,33.0,455,NORMAL,0.531,CLOUD_EXECUTION,6.129040000814712,,0,0,1771970895.2493837
2246,esp23,32.0,796,WARNING,0.723,FOG_AND_CLOUD,6.745706001311191,,0,0,1771970895.258819
2247,esp41,30.0,677,WARNING,0.637,FOG_AND_CLOUD,6.826828999692225,,0,0,1771970895.2676768
2248,esp43,29.0,745,WARNING,0.669,FOG_AND_CLOUD,6.31963799969526,,0,0,1771970895.2765343
2249,esp31,37.0,420,NORMAL,0.542,CLOUD_EXECUTION,6.094931999541586,,0,0,1771970895.2851405
2250,esp47,25.0,443,NORMAL,0.46,CLOUD_EXECUTION,7.847553000829066,,0,0,1771970895.2957675
2251,esp3,29.0,332,NORMAL,0.427,CLOUD_EXECUTION,19.251775000157068,,0,0,1771970895.8165367
2252,esp1,31.0,560,WARNING,0.576,FOG_AND_CLOUD,21.140128999832086,,0,0,1771970895.859019
2253,esp7,37.0,514,WARNING,0.597,FOG_AND_CLOUD,8.922330000132206,,0,0,1771970895.872042
2254,esp9,42.0,662,CRITICAL,0.724,FOG_EXECUTION,6.388169000274502,,0,0,1771970895.8814933
2255,esp15,27.0,209,NORMAL,0.339,CLOUD_EXECUTION,6.173275998662575,,0,0,1771970895.8903642
2256,esp22,33.0,615,WARNING,0.625,FOG_AND_CLOUD,6.376620000082767,,0,0,1771970895.8995123
2257,esp10,33.0,677,WARNING,0.661,FOG_AND_CLOUD,6.645129999014898,,0,0,1771970895.908788
2258,esp17,44.0,717,CRITICAL,0.773,FOG_EXECUTION,6.251173999771709,,0,0,1771970895.9175472
2259,esp14,31.0,498,NORMAL,0.54,CLOUD_EXECUTION,6.913334000273608,,0,0,1771970895.9269195
2260,esp2,28.0,219,NORMAL,0.352,CLOUD_EXECUTION,6.23487099983322,,0,0,1771970895.935555
2261,esp36,39.0,651,CRITICAL,0.694,FOG_EXECUTION,6.3350269992952235,,0,0,1771970895.9446812
2262,esp5,33.0,466,NORMAL,0.537,CLOUD_EXECUTION,6.355661000270629,,0,0,1771970895.9537594
2263,esp8,37.0,624,WARNING,0.662,FOG_AND_CLOUD,6.798948999858112,,0,0,1771970895.963055
2264,esp4,45.0,549,WARNING,0.682,FOG_AND_CLOUD,6.25047799985623,,0,0,1771970895.9718637
2265,esp48,34.0,450,NORMAL,0.536,CLOUD_EXECUTION,6.2058759995125,,0,0,1771970895.9809382
2266,esp6,25.0,395,NORMAL,0.432,CLOUD_EXECUTION,6.15774799916835,,0,0,1771970895.9895117
2267,esp13,26.0,444,NORMAL,0.468,CLOUD_EXECUTION,6.866106999950716,,0,0,1771970895.9981995
2268,esp30,41.0,711,CRITICAL,0.745,FOG_EXECUTION,6.594010999833699,,0,0,1771970896.0074978
2269,esp12,31.0,560,WARNING,0.576,FOG_AND_CLOUD,6.335464000585489,,0,0,1771970896.0169902
2270,esp24,29.0,550,WARNING,0.555,FOG_AND_CLOUD,6.215821998921456,,0,0,1771970896.0257483
2271,esp49,34.0,603,WARNING,0.626,FOG_AND_CLOUD,6.117487000665278,,0,0,1771970896.034305
2272,esp19,38.0,289,NORMAL,0.474,CLOUD_EXECUTION,6.6554860004544025,,0,0,1771970896.0438662
2273,esp18,36.0,354,NORMAL,0.496,CLOUD_EXECUTION,6.275359999563079,,0,0,1771970896.0526822
2274,esp11,34.0,694,WARNING,0.679,FOG_AND_CLOUD,6.2511220003216295,,0,0,1771970896.0613527
2275,esp42,44.0,770,CRITICAL,0.804,FOG_EXECUTION,6.131256001026486,,0,0,1771970896.0699399
2276,esp44,28.0,448,NORMAL,0.487,CLOUD_EXECUTION,6.505069000922958,,0,0,1771970896.0800657
2277,esp33,37.0,697,WARNING,0.705,FOG_AND_CLOUD,6.466327999078203,,0,0,1771970896.0891783
2278,esp20,29.0,759,WARNING,0.677,FOG_AND_CLOUD,6.631435000599595,,0,0,1771970896.098273
2279,esp25,25.0,287,NORMAL,0.368,CLOUD_EXECUTION,6.698766001136391,,0,0,1771970896.107508
2280,esp37,43.0,756,CRITICAL,0.787,FOG_EXECUTION,6.303485999524128,,0,0,1771970896.11639
2281,esp50,28.0,562,WARNING,0.554,FOG_AND_CLOUD,7.591581999804475,,0,0,1771970896.1268945
2282,esp26,30.0,292,NORMAL,0.411,CLOUD_EXECUTION,6.946101999346865,,0,0,1771970896.1363769
2283,esp16,28.0,706,WARNING,0.638,FOG_AND_CLOUD,6.4313999992009485,,0,0,1771970896.1457796
2284,esp21,36.0,234,NORMAL,0.425,CLOUD_EXECUTION,6.158750999020413,,0,0,1771970896.1545265
2285,esp32,32.0,565,WARNING,0.587,FOG_AND_CLOUD,6.1380869992717635,,0,0,1771970896.1631002
2286,esp27,45.0,645,CRITICAL,0.738,FOG_EXECUTION,11.438897001426085,,0,0,1771970896.1771934
2287,esp28,29.0,603,WARNING,0.586,FOG_AND_CLOUD,6.337630000416539,,0,0,1771970896.1866226
2288,esp39,35.0,504,WARNING,0.576,FOG_AND_CLOUD,6.333796000035363,,0,0,1771970896.1953983
2289,esp35,28.0,568,WARNING,0.557,FOG_AND_CLOUD,7.058581000819686,,0,0,1771970896.2050092
2290,esp38,35.0,259,NORMAL,0.432,CLOUD_EXECUTION,6.273417000556947,,0,0,1771970896.2136862
2291,esp46,45.0,560,WARNING,0.688,FOG_AND_CLOUD,6.263712999498239,,0,0,1771970896.2224128
2292,esp34,37.0,664,WARNING,0.685,FOG_AND_CLOUD,6.069286000638385,,0,0,1771970896.2308617
2293,esp40,44.0,328,NORMAL,0.544,CLOUD_EXECUTION,9.184484999423148,,0,0,1771970896.24292
2294,esp45,40.0,360,NORMAL,0.531,CLOUD_EXECUTION,9.56864699946891,,0,0,1771970896.2551603
2295,esp29,29.0,650,WARNING,0.613,FOG_AND_CLOUD,9.475537999605876,,0,0,1771970896.2673726
2296,esp41,42.0,211,NORMAL,0.46,CLOUD_EXECUTION,8.79298700056097,,0,0,1771970896.2791083
2297,esp47,36.0,505,WARNING,0.584,FOG_AND_CLOUD,7.282624999788823,,0,0,1771970896.289615
2298,esp31,26.0,356,NORMAL,0.417,CLOUD_EXECUTION,6.3114439999480965,,0,0,1771970896.2986636
2299,esp23,25.0,354,NORMAL,0.408,CLOUD_EXECUTION,6.378623998898547,,0,0,1771970896.3075454
2300,esp43,29.0,437,NORMAL,0.488,CLOUD_EXECUTION,6.834998999693198,,0,0,1771970896.3167622
2301,esp1,35.0,665,WARNING,0.67,FOG_AND_CLOUD,23.893408000731142,,0,0,1771970896.8224013
2302,esp3,34.0,298,NORMAL,0.447,CLOUD_EXECUTION,19.236001000535907,,0,0,1771970896.8580108
2303,esp7,36.0,246,NORMAL,0.432,CLOUD_EXECUTION,6.193444000018644,,0,0,1771970896.8667862
2304,esp9,40.0,725,CRITICAL,0.745,FOG_EXECUTION,6.945109000298544,,0,0,1771970896.8761263
2305,esp15,39.0,299,NORMAL,0.487,CLOUD_EXECUTION,6.405800000720774,,0,0,1771970896.885293
2306,esp22,34.0,776,WARNING,0.727,FOG_AND_CLOUD,6.236768000235315,,0,0,1771970896.8939393
2307,esp17,43.0,213,NORMAL,0.469,CLOUD_EXECUTION,6.117229000665247,,0,0,1771970896.9026117
2308,esp10,42.0,526,WARNING,0.645,FOG_AND_CLOUD,6.200271000125213,,0,0,1771970896.9115212
2309,esp2,36.0,611,WARNING,0.646,FOG_AND_CLOUD,6.182457000249997,,0,0,1771970896.9201927
2310,esp14,36.0,295,NORMAL,0.461,CLOUD_EXECUTION,6.140692999906605,,0,0,1771970896.928759
2311,esp36,35.0,772,WARNING,0.733,FOG_AND_CLOUD,6.747985999027151,,0,0,1771970896.937914
2312,esp8,30.0,391,NORMAL,0.469,CLOUD_EXECUTION,6.292423999184393,,0,0,1771970896.9469254
2313,esp5,25.0,321,NORMAL,0.388,CLOUD_EXECUTION,6.50525099990773,,0,0,1771970896.9559681
2314,esp4,35.0,495,NORMAL,0.57,CLOUD_EXECUTION,6.263794999540551,,0,0,1771970896.9646971
2315,esp6,35.0,778,WARNING,0.736,FOG_AND_CLOUD,6.576945999768213,,0,0,1771970896.9737659
2316,esp13,31.0,302,NORMAL,0.425,CLOUD_EXECUTION,6.207444001120166,,0,0,1771970896.982506
2317,esp48,43.0,535,WARNING,0.658,FOG_AND_CLOUD,6.3096860012592515,,0,0,1771970896.991557
2318,esp12,33.0,231,NORMAL,0.399,CLOUD_EXECUTION,6.164006999824778,,0,0,1771970897.0002987
2319,esp30,33.0,337,NORMAL,0.462,CLOUD_EXECUTION,6.5002039991668426,,0,0,1771970897.0091913
2320,esp24,40.0,603,CRITICAL,0.674,FOG_EXECUTION,6.164279000586248,,0,0,1771970897.0177996
2321,esp19,42.0,506,WARNING,0.633,FOG_AND_CLOUD,6.137652000688831,,0,0,1771970897.0270429
2322,esp18,29.0,711,WARNING,0.649,FOG_AND_CLOUD,6.118348001109553,,0,0,1771970897.035601
2323,esp11,33.0,627,WARNING,0.632,FOG_AND_CLOUD,6.23689900021418,,0,0,1771970897.0446556
2324,esp42,27.0,317,NORMAL,0.402,CLOUD_EXECUTION,6.121102000179235,,0,0,1771970897.0531652
2325,esp49,34.0,339,NORMAL,0.471,CLOUD_EXECUTION,9.695943999759038,,0,0,1771970897.065591
2326,esp33,40.0,793,CRITICAL,0.785,FOG_EXECUTION,9.451721000004909,,0,0,1771970897.077759
2327,esp44,26.0,769,WARNING,0.659,FOG_AND_CLOUD,8.782241000517388,,0,0,1771970897.0900705
2328,esp25,44.0,781,CRITICAL,0.81,FOG_EXECUTION,6.286247000389267,,0,0,1771970897.0990236
2329,esp20,30.0,771,WARNING,0.692,FOG_AND_CLOUD,6.144654000308947,,0,0,1771970897.10822
2330,esp37,44.0,504,WARNING,0.648,FOG_AND_CLOUD,8.216865999202128,,0,0,1771970897.1190083
2331,esp50,37.0,283,NORMAL,0.462,CLOUD_EXECUTION,6.849896999483462,,0,0,1771970897.1277835
2332,esp26,33.0,270,NORMAL,0.422,CLOUD_EXECUTION,6.202816000950406,,0,0,1771970897.1365256
2333,esp16,44.0,213,NORMAL,0.477,CLOUD_EXECUTION,6.08479000038642,,0,0,1771970897.1452928
2334,esp21,30.0,390,NORMAL,0.469,CLOUD_EXECUTION,6.199465999088716,,0,0,1771970897.154273
2335,esp28,36.0,415,NORMAL,0.531,CLOUD_EXECUTION,6.123564999143127,,0,0,1771970897.1629257
2336,esp39,40.0,636,CRITICAL,0.693,FOG_EXECUTION,6.128602999524446,,0,0,1771970897.1717105
2337,esp38,30.0,783,WARNING,0.699,FOG_AND_CLOUD,6.082595999032492,,0,0,1771970897.1803608
2338,esp27,32.0,623,WARNING,0.621,FOG_AND_CLOUD,6.624548999752733,,0,0,1771970897.1900434
2339,esp32,35.0,353,NORMAL,0.487,CLOUD_EXECUTION,6.3177939991874155,,0,0,1771970897.1988773
2340,esp35,29.0,334,NORMAL,0.428,CLOUD_EXECUTION,6.240258999241632,,0,0,1771970897.2075472
2341,esp46,29.0,633,WARNING,0.603,FOG_AND_CLOUD,6.133397000667173,,0,0,1771970897.2163165
2342,esp40,39.0,621,CRITICAL,0.676,FOG_EXECUTION,6.185793999975431,,0,0,1771970897.2254145
2343,esp34,26.0,367,NORMAL,0.423,CLOUD_EXECUTION,6.2522259995603235,,0,0,1771970897.2350838
2344,esp45,38.0,300,NORMAL,0.48,CLOUD_EXECUTION,6.1132079990784405,,0,0,1771970897.243624
2345,esp29,38.0,406,NORMAL,0.542,CLOUD_EXECUTION,7.384693999483716,,0,0,1771970897.2528584
2346,esp41,45.0,208,NORMAL,0.482,CLOUD_EXECUTION,6.210851999639999,,0,0,1771970897.2614348
2347,esp47,42.0,473,NORMAL,0.613,CLOUD_EXECUTION,6.694615000014892,,0,0,1771970897.2699866
2348,esp43,35.0,245,NORMAL,0.424,CLOUD_EXECUTION,6.660564000412705,,0,0,1771970897.2790139
2349,esp23,27.0,624,WARNING,0.582,FOG_AND_CLOUD,6.316586999673746,,0,0,1771970897.2882285
2350,esp31,25.0,376,NORMAL,0.421,CLOUD_EXECUTION,6.570293000550009,,0,0,1771970897.2974133
2351,esp1,42.0,663,CRITICAL,0.725,FOG_EXECUTION,24.24518000043463,,0,0,1771970897.8239152
2352,esp3,35.0,358,NORMAL,0.49,CLOUD_EXECUTION,13.95799100100703,,0,0,1771970897.8560638
2353,esp7,44.0,739,CRITICAL,0.785,FOG_EXECUTION,6.320434000372188,,0,0,1771970897.8659422
2354,esp9,39.0,610,CRITICAL,0.67,FOG_EXECUTION,6.546598000568338,,0,0,1771970897.8750358
2355,esp15,29.0,423,NORMAL,0.48,CLOUD_EXECUTION,6.537762001244118,,0,0,1771970897.8846202
2356,esp22,40.0,237,NORMAL,0.459,CLOUD_EXECUTION,6.847730999652413,,0,0,1771970897.8991373
2357,esp10,41.0,557,WARNING,0.655,FOG_AND_CLOUD,6.294208000326762,,0,0,1771970897.9079463
2358,esp17,28.0,437,NORMAL,0.48,CLOUD_EXECUTION,6.170425998789142,,0,0,1771970897.9165413
2359,esp14,35.0,537,WARNING,0.595,FOG_AND_CLOUD,6.395871001586784,,0,0,1771970897.9254382
2360,esp2,40.0,458,NORMAL,0.589,CLOUD_EXECUTION,6.5751359998103,,0,0,1771970897.9344323
2361,esp36,34.0,798,WARNING,0.74,FOG_AND_CLOUD,6.2928749994171085,,0,0,1771970897.9431348
2362,esp5,34.0,421,NORMAL,0.519,CLOUD_EXECUTION,6.160855000416632,,0,0,1771970897.9517648
2363,esp8,25.0,501,WARNING,0.494,FOG_AND_CLOUD,6.190575999426073,,0,0,1771970897.9604409
2364,esp4,27.0,317,NORMAL,0.402,CLOUD_EXECUTION,6.172662000608398,,0,0,1771970897.9693868
2365,esp6,34.0,352,NORMAL,0.478,CLOUD_EXECUTION,6.136522000815603,,0,0,1771970897.9779048
2366,esp48,44.0,229,NORMAL,0.486,CLOUD_EXECUTION,6.161211000289768,,0,0,1771970897.9864192
2367,esp13,31.0,679,WARNING,0.646,FOG_AND_CLOUD,6.68896000024688,,0,0,1771970897.9955149
2368,esp12,35.0,233,NORMAL,0.417,CLOUD_EXECUTION,6.392155000867206,,0,0,1771970898.0050118
2369,esp30,43.0,504,WARNING,0.64,FOG_AND_CLOUD,6.218718999662087,,0,0,1771970898.0136766
2370,esp24,33.0,481,NORMAL,0.546,CLOUD_EXECUTION,7.3723850000533275,,0,0,1771970898.02296
2371,esp11,33.0,261,NORMAL,0.417,CLOUD_EXECUTION,7.345342000917299,,0,0,1771970898.0322192
2372,esp19,27.0,582,WARNING,0.557,FOG_AND_CLOUD,6.314809999821591,,0,0,1771970898.0414522
2373,esp18,37.0,336,NORMAL,0.493,CLOUD_EXECUTION,6.27238800007035,,0,0,1771970898.050117
2374,esp42,35.0,644,WARNING,0.658,FOG_AND_CLOUD,6.336391999866464,,0,0,1771970898.058893
2375,esp49,33.0,228,NORMAL,0.398,CLOUD_EXECUTION,7.963729000039166,,0,0,1771970898.0695024
2376,esp33,31.0,733,WARNING,0.678,FOG_AND_CLOUD,6.3111939998634625,,0,0,1771970898.0785012
2377,esp44,25.0,793,WARNING,0.665,FOG_AND_CLOUD,6.6524769990792265,,0,0,1771970898.0876718
2378,esp37,41.0,654,CRITICAL,0.712,FOG_EXECUTION,6.24849800078664,,0,0,1771970898.0962932
2379,esp25,33.0,274,NORMAL,0.425,CLOUD_EXECUTION,6.755469001291203,,0,0,1771970898.1060956
2380,esp20,30.0,217,NORMAL,0.367,CLOUD_EXECUTION,6.3723330003995216,,0,0,1771970898.115104
2381,esp50,38.0,320,NORMAL,0.492,CLOUD_EXECUTION,6.691319998935796,,0,0,1771970898.124287
2382,esp26,28.0,528,WARNING,0.534,FOG_AND_CLOUD,6.72701099938422,,0,0,1771970898.1334887
2383,esp16,28.0,553,WARNING,0.548,FOG_AND_CLOUD,6.1996250005904585,,0,0,1771970898.1421876
2384,esp21,27.0,771,WARNING,0.668,FOG_AND_CLOUD,6.179938000059337,,0,0,1771970898.1508653
2385,esp38,32.0,773,WARNING,0.709,FOG_AND_CLOUD,6.125260999397142,,0,0,1771970898.1593688
2386,esp39,39.0,584,WARNING,0.655,FOG_AND_CLOUD,6.180076999953599,,0,0,1771970898.168353
2387,esp35,38.0,785,WARNING,0.764,FOG_AND_CLOUD,6.213808999746107,,0,0,1771970898.1769586
2388,esp32,45.0,484,NORMAL,0.644,CLOUD_EXECUTION,6.191606000356842,,0,0,1771970898.1857858
2389,esp28,44.0,414,NORMAL,0.595,CLOUD_EXECUTION,6.124953999460558,,0,0,1771970898.1942909
2390,esp46,30.0,738,WARNING,0.673,FOG_AND_CLOUD,7.166335000874824,,0,0,1771970898.203269
2391,esp40,37.0,457,NORMAL,0.564,CLOUD_EXECUTION,6.384960999639588,,0,0,1771970898.212063
2392,esp34,42.0,771,CRITICAL,0.788,FOG_EXECUTION,6.285135999860358,,0,0,1771970898.220781
2393,esp27,34.0,203,NORMAL,0.391,CLOUD_EXECUTION,6.832077000581194,,0,0,1771970898.23046
2394,esp45,40.0,488,NORMAL,0.606,CLOUD_EXECUTION,6.332973000098718,,0,0,1771970898.2393208
2395,esp29,28.0,476,NORMAL,0.503,CLOUD_EXECUTION,6.931018999239313,,0,0,1771970898.2486725
2396,esp41,26.0,517,WARNING,0.511,FOG_AND_CLOUD,6.105277001552167,,0,0,1771970898.25719
2397,esp47,42.0,446,NORMAL,0.598,CLOUD_EXECUTION,6.204517001606291,,0,0,1771970898.26622
2398,esp43,28.0,450,NORMAL,0.488,CLOUD_EXECUTION,6.180398999276804,,0,0,1771970898.2749045
2399,esp23,36.0,334,NORMAL,0.484,CLOUD_EXECUTION,6.9716960006189765,,0,0,1771970898.283692
2400,esp31,35.0,202,NORMAL,0.398,CLOUD_EXECUTION,6.171934999656514,,0,0,1771970898.2921982
2401,esp3,45.0,730,CRITICAL,0.788,FOG_EXECUTION,22.598548001042218,,0,0,1771970898.8230808
2402,esp1,41.0,749,CRITICAL,0.767,FOG_EXECUTION,12.758692999341292,,0,0,1771970898.8539197
2403,esp7,42.0,210,NORMAL,0.459,CLOUD_EXECUTION,6.465954000304919,,0,0,1771970898.863508
2404,esp9,38.0,553,WARNING,0.628,FOG_AND_CLOUD,6.8012000010639895,,0,0,1771970898.8729322
2405,esp22,42.0,237,NORMAL,0.475,CLOUD_EXECUTION,6.909606001499924,,0,0,1771970898.8824203
2406,esp15,44.0,453,NORMAL,0.618,CLOUD_EXECUTION,6.8885370001225965,,0,0,1771970898.8911247
2407,esp10,32.0,216,NORMAL,0.383,CLOUD_EXECUTION,6.250999000258162,,0,0,1771970898.8998091
2408,esp17,42.0,638,CRITICAL,0.71,FOG_EXECUTION,6.934785000339616,,0,0,1771970898.9091241
2409,esp14,42.0,549,WARNING,0.658,FOG_AND_CLOUD,6.6170710015285295,,0,0,1771970898.9185603
2410,esp2,33.0,472,NORMAL,0.541,CLOUD_EXECUTION,6.629703999351477,,0,0,1771970898.9276364
2411,esp5,29.0,459,NORMAL,0.501,CLOUD_EXECUTION,6.314717000350356,,0,0,1771970898.9363415
2412,esp8,26.0,389,NORMAL,0.436,CLOUD_EXECUTION,6.5696180008671945,,0,0,1771970898.945674
2413,esp36,35.0,290,NORMAL,0.45,CLOUD_EXECUTION,6.175001999508822,,0,0,1771970898.9551122
2414,esp4,45.0,294,NORMAL,0.532,CLOUD_EXECUTION,6.1058219998813,,0,0,1771970898.9640944
2415,esp6,36.0,294,NORMAL,0.46,CLOUD_EXECUTION,6.126461999883759,,0,0,1771970898.972668
2416,esp48,36.0,495,NORMAL,0.578,CLOUD_EXECUTION,6.969455998842022,,0,0,1771970898.982405
2417,esp13,30.0,694,WARNING,0.647,FOG_AND_CLOUD,6.146821000584168,,0,0,1771970898.9911451
2418,esp12,38.0,641,WARNING,0.68,FOG_AND_CLOUD,6.568576000063331,,0,0,1771970899.0005856
2419,esp24,40.0,766,CRITICAL,0.769,FOG_EXECUTION,7.779300000038347,,0,0,1771970899.010839
2420,esp30,42.0,258,NORMAL,0.487,CLOUD_EXECUTION,6.335240001135389,,0,0,1771970899.0202155
2421,esp19,31.0,586,WARNING,0.592,FOG_AND_CLOUD,7.9679569989821175,,0,0,1771970899.0310762
2422,esp11,40.0,231,NORMAL,0.455,CLOUD_EXECUTION,7.260353000674513,,0,0,1771970899.0411367
2423,esp18,44.0,563,WARNING,0.682,FOG_AND_CLOUD,6.207778000316466,,0,0,1771970899.0502484
2424,esp42,29.0,556,WARNING,0.558,FOG_AND_CLOUD,6.285565001235227,,0,0,1771970899.0591455
2425,esp49,36.0,669,WARNING,0.68,FOG_AND_CLOUD,6.438790000174777,,0,0,1771970899.0682328
2426,esp33,31.0,218,NORMAL,0.376,CLOUD_EXECUTION,6.146796999018989,,0,0,1771970899.0768974
